CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
0,56,Views,19585,1,155,521,6948,48631,4253
1,56,Views,19585,1,155,1085,6948,48844,4253
3,56,Views,19585,3,155,0,6948,49016,4253
8,56,Views,19585,1,155,147,6948,49024,4253
1,56,Views,19585,10,155,661,6948,49954,4253
3,56,Views,19585,4,155,0,6948,50092,4253
2,56,Views,19585,1,155,2745,6948,51164,4253
2,56,Views,19585,2,155,0,6948,51165,4253
0,56,Views,19585,2,155,200,6948,51236,4253
0,56,Views,19585,4,155,0,6948,51466,4253
0,56,Views,19585,1,155,389,6948,51540,4253
0,56,Views,19585,2,155,0,6948,51599,4253
9,56,Views,19585,2,155,0,6948,51658,4253
4,56,Views,19585,2,155,731,6948,53348,4253
3,56,Views,19585,2,155,0,6948,54492,4253
5,56,Views,19585,2,155,0,6948,54531,4253
4,56,Views,19585,8,155,512,6948,54921,4253
0,56,Views,19585,4,155,202,6948,55628,4253
9,56,Views,19585,1,155,0,6948,55765,4253
0,56,Views,19585,1,155,160,6948,55823,4253
1,56,Views,19585,2,155,0,6948,56754,4253
3,56,Views,19585,2,155,0,6948,57002,4253
11,56,Views,19585,3,155,0,6948,57613,4253
0,56,Views,19585,1,155,0,6948,58049,4253
3,56,Views,19585,2,155,87,6948,58182,4253
0,56,Views,19585,5,155,0,6948,58387,4253
0,56,Views,19585,3,155,3781,6948,58580,4253
0,56,Views,19585,2,155,0,6948,58648,4253
0,56,Views,19585,5,155,0,6948,58761,4253
4,56,Views,19585,3,155,152,6948,58869,4253
0,56,Views,19585,3,155,0,6948,58996,4253
0,56,Views,19585,4,155,1847,6948,59123,4253
4,56,Views,19585,2,155,641,6948,59126,4253
4,56,Views,19585,8,155,0,6948,59128,4253
4,56,Views,19585,8,155,130,6948,59210,4253
1,56,Views,19585,2,155,0,6948,60945,4253
0,56,Views,19585,0,155,364,6948,61166,4253
2,56,Views,19585,2,155,1382,6948,61516,4253
5,56,Views,19585,6,155,169,6948,61550,4253
1,56,Views,19585,9,155,496,6948,61865,4253
0,56,Views,19585,4,155,141,6948,61983,4253
0,56,Views,19585,3,155,724,6948,62192,4253
0,56,Views,19585,2,155,0,6948,62194,4253
0,56,Views,19585,2,155,0,6948,62341,4253
0,56,Views,19585,1,155,0,6948,62563,4253
2,56,Views,19585,6,155,0,6948,62572,4253
4,56,Views,19585,0,155,0,6948,62578,4253
6,56,Views,19585,4,155,0,6948,62639,4253
2,56,Views,19585,2,155,0,6948,62937,4253
6,56,Views,19585,11,155,0,6948,62954,4253
9,56,Views,19585,2,155,113,6948,63127,4253
0,56,Views,19585,2,155,188,6948,63338,4253
8,56,Views,19585,4,155,131,6948,63847,4253
4,56,Views,19585,5,155,218,6948,63958,4253
0,56,Views,19585,1,155,0,6948,64093,4253
6,56,Views,19585,3,155,0,6948,64106,4253
2,56,Views,19585,6,155,0,6948,64175,4253
0,56,Views,19585,2,155,0,6948,64288,4253
4,56,Views,19585,5,155,227,6948,64292,4253
1,56,Views,19585,2,155,0,6948,64302,4253
2,56,Views,19585,9,155,3357,6948,64320,4253
1,56,Views,19585,7,155,0,6948,64417,4253
2,56,Views,19585,6,155,0,6948,64436,4253
0,56,Views,19585,3,155,0,6948,64502,4253
2,56,Views,19585,2,155,0,6948,64520,4253
2,56,Views,19585,5,155,0,6948,64530,4253
0,56,Views,19585,1,155,0,6948,64583,4253
0,56,Views,19585,4,155,0,6948,64586,4253
1,56,Views,19585,1,155,0,6948,64819,4253
1,56,Views,19585,2,155,189,6948,64853,4253
4,56,Views,19585,2,155,387,6948,64954,4253
0,56,Views,19585,11,155,0,6948,64955,4253
0,56,Views,19585,1,155,0,6948,65015,4253
5,56,Views,19585,2,155,0,6948,65061,4253
5,56,Views,19585,7,155,0,6948,65400,4253
7,56,Views,19585,6,155,194,6948,65453,4253
0,56,Views,19585,2,155,110,6948,65604,4253
1,56,Views,19585,3,155,3574,6948,65668,4253
3,56,Views,19585,2,155,944,6948,65747,4253
2,56,Views,19585,5,155,0,6948,65759,4253
0,56,Views,19585,1,155,974,6948,65777,4253
1,56,Views,19585,3,155,0,6948,65852,4253
5,56,Views,19585,4,155,347,6948,65853,4253
0,56,Views,19585,5,155,0,6948,65971,4253
3,56,Views,19585,4,155,0,6948,66123,4253
3,56,Views,19585,1,155,0,6948,66124,4253
0,56,Views,19585,2,155,0,6948,66231,4253
0,56,Views,19585,6,155,4637,6948,66233,4253
0,56,Views,19585,8,155,0,6948,66235,4253
0,56,Views,19585,9,155,0,6948,66243,4253
5,56,Views,19585,3,155,0,6948,66357,4253
3,56,Views,19585,2,155,0,6948,66422,4253
1,56,Views,19585,10,155,121,6948,66454,4253
2,56,Views,19585,3,155,0,6948,66463,4253
3,56,Views,19585,3,155,443,6948,66515,4253
1,56,Views,19585,7,155,381,6948,66688,4253
0,56,Views,19585,10,155,70,6948,66765,4253
0,56,Views,19585,1,155,412,6948,66919,4253
0,56,Views,19585,1,155,0,6948,67004,4253
4,56,Views,19585,2,155,242,6948,67030,4253
2,56,Views,19585,4,155,0,6948,67084,4253
1,56,Views,19585,3,155,146,6948,67097,4253
6,56,Views,19585,2,155,0,6948,67098,4253
4,56,Views,19585,3,155,563,6948,67136,4253
0,56,Views,19585,1,155,0,6948,67283,4253
0,56,Views,19585,6,155,0,6948,67442,4253
4,56,Views,19585,2,155,123,6948,67563,4253
0,56,Views,19585,1,155,648,6948,67606,4253
3,56,Views,19585,9,155,0,6948,67611,4253
0,56,Views,19585,0,155,0,6948,67756,4253
0,56,Views,19585,2,155,114,6948,67763,4253
3,56,Views,19585,3,155,329,6948,67767,4253
1,56,Views,19585,3,155,298,6948,67969,4253
0,56,Views,19585,1,155,0,6948,69502,4253
3,56,Views,19585,1,155,0,6948,69555,4253
4,56,Views,19585,2,155,989,6948,69556,4253
0,56,Views,19585,2,155,0,6948,69652,4253
4,56,Views,19585,2,155,742,6948,69968,4253
4,56,Views,19585,2,155,4574,6948,70260,4253
3,56,Views,19585,1,155,0,6948,70284,4253
0,56,Views,19585,7,155,0,6948,70583,4253
2,56,Views,19585,1,155,900,6948,70715,4253
3,56,Views,19585,2,155,129,6948,70777,4253
1,56,Views,19585,2,155,0,6948,71007,4253
6,56,Views,19585,2,155,0,6948,71009,4253
0,56,Views,19585,2,155,231,6948,71101,4253
0,56,Views,19585,3,155,438,6948,71175,4253
0,56,Views,19585,2,155,0,6948,71189,4253
0,56,Views,19585,2,155,944,6948,71245,4253
0,56,Views,19585,1,155,0,6948,71430,4253
0,56,Views,19585,0,155,48,6948,71573,4253
2,56,Views,19585,2,155,0,6948,71682,4253
13,56,Views,19585,3,155,905,6948,71748,4253
3,56,Views,19585,6,155,0,6948,71789,4253
3,56,Views,19585,2,155,0,6948,71906,4253
2,56,Views,19585,2,155,517,6948,72171,4253
3,56,Views,19585,1,155,318,6948,72737,4253
2,56,Views,19585,1,155,339,6948,72747,4253
0,56,Views,19585,7,155,559,6948,73063,4253
0,56,Views,19585,1,155,0,6948,73224,4253
4,56,Views,19585,9,155,0,6948,73364,4253
3,56,Views,19585,2,155,0,6948,73568,4253
1,56,Views,19585,3,155,68,6948,73569,4253
0,56,Views,19585,2,155,0,6948,73635,4253
0,56,Views,19585,1,155,0,6948,74310,4253
3,56,Views,19585,6,155,13244,6948,74398,4253
0,56,Views,19585,2,155,0,6948,74867,4253
2,56,Views,19585,1,155,88,6948,76578,4253
0,56,Views,19585,2,155,0,6948,77062,4253
2,56,Views,19585,8,155,0,6948,77616,4253
0,56,Views,19585,2,155,245,6948,77618,4253
2,56,Views,19585,5,155,0,6948,77849,4253
2,56,Views,19585,11,155,0,6948,78065,4253
0,56,Views,19585,3,155,187,6948,78204,4253
2,56,Views,19585,5,155,0,6948,78553,4253
2,56,Views,19585,5,155,0,6948,78952,4253
6,56,Views,19585,3,155,0,6948,79061,4253
4,56,Views,19585,2,155,3273,6948,79191,4253
2,56,Views,19585,6,155,761,6948,79396,4253
3,56,Views,19585,1,155,0,6948,79502,4253
0,56,Views,19585,1,155,0,6948,79651,4253
0,56,Views,19585,3,155,0,6948,80303,4253
0,56,Views,19585,3,155,0,6948,80404,4253
0,56,Views,19585,4,155,761,6948,80483,4253
0,56,Views,19585,2,155,0,6948,80634,4253
2,56,Views,19585,2,155,0,6948,80810,4253
4,56,Views,19585,4,155,1373,6948,80876,4253
1,56,Views,19585,1,155,0,6948,81044,4253
0,56,Views,19585,3,155,453,6948,81621,4253
0,56,Views,19585,1,155,0,6948,83431,4253
0,56,Views,19585,1,155,0,6948,83809,4253
0,56,Views,19585,1,155,0,6948,86591,4253
3,56,Views,19585,0,155,0,6948,86761,4253
0,56,Views,19585,3,155,2571,6948,86773,4253
0,56,Views,19585,4,155,0,6948,86883,4253
5,56,Views,19585,4,155,93,6948,86919,4253
0,56,Views,19585,3,155,0,6948,87500,4253
6,56,Views,19585,1,155,0,6948,88374,4253
3,56,Views,19585,1,155,0,6948,88454,4253
4,56,Views,19585,1,155,0,6948,88700,4253
0,56,Views,19585,6,155,0,6948,88937,4253
0,56,Views,19585,0,155,198,6948,88968,4253
0,56,Views,19585,0,155,1548,6948,88969,4253
1,56,Views,19585,8,155,0,6948,89217,4253
0,56,Views,19585,4,155,0,6948,89443,4253
0,56,Views,19585,2,155,0,6948,89816,4253
2,56,Views,19585,4,155,170,6948,89865,4253
1,56,Views,19585,1,155,357,6948,90321,4253
0,56,Views,19585,3,155,44,6948,90428,4253
18,56,Views,19585,10,155,0,6948,90705,4253
1,56,Views,19585,5,155,0,6948,90900,4253
0,56,Views,19585,0,155,0,6948,91047,4253
1,56,Views,19585,2,155,440,6948,91049,4253
4,56,Views,19585,1,155,79,6948,91061,4253
12,56,Views,19585,1,155,0,6948,91200,4253
0,56,Views,19585,2,155,139,6948,91216,4253
0,56,Views,19585,1,155,115,6948,91811,4253
7,56,Views,19585,2,155,287,6948,91908,4253
6,56,Views,19585,1,155,0,6948,91911,4253
2,56,Views,19585,1,155,0,6948,92385,4253
0,56,Views,19585,2,155,284,6948,92548,4253
0,56,Views,19585,1,155,113,6948,92630,4253
0,56,Views,19585,1,155,0,6948,92634,4253
2,56,Views,19585,6,155,155,6948,92635,4253
0,56,Views,19585,7,155,0,6948,92723,4253
0,56,Views,19585,2,155,0,6948,92834,4253
0,56,Views,19585,11,155,926,6948,92835,4253
0,56,Views,19585,1,155,2282,6948,93695,4253
4,56,Views,19585,0,155,426,6948,93986,4253
4,56,Views,19585,4,155,142,6948,94044,4253
0,56,Views,19585,3,155,0,6948,94242,4253
8,56,Views,19585,3,155,151,6948,95384,4253
2,56,Views,19585,1,155,0,6948,95385,4253
0,56,Views,19585,1,155,501,6948,95387,4253
2,56,Views,19585,2,155,153,6948,95389,4253
0,56,Views,19585,7,155,224,6948,95401,4253
0,56,Views,19585,6,155,0,6948,95408,4253
0,56,Views,19585,3,155,0,6948,96212,4253
2,56,Views,19585,4,155,214,6948,96591,4253
2,56,Views,19585,0,155,0,6948,96734,4253
0,56,Views,19585,0,155,0,6948,96735,4253
4,56,Views,19585,2,155,3996,6948,96833,4253
2,56,Views,19585,5,155,309,6948,97037,4253
0,56,Views,19585,4,155,0,6948,97041,4253
0,56,Views,19585,2,155,332,6948,97063,4253
8,56,Views,19585,2,155,0,6948,97259,4253
1,56,Views,19585,3,155,0,6948,97671,4253
1,56,Views,19585,2,155,0,6948,97876,4253
0,56,Views,19585,2,155,4732,6948,98962,4253
2,56,Views,19585,0,155,0,6948,99437,4253
5,56,Views,19585,1,155,156,6948,99557,4253
6,56,Views,19585,2,155,1071,6948,99689,4253
4,56,Views,19585,2,155,180,6948,99939,4253
2,56,Views,19585,3,155,231,6948,100481,4253
0,56,Views,19585,4,155,0,6948,100774,4253
2,56,Views,19585,1,155,507,6948,100876,4253
7,56,Views,19585,1,155,4951,6948,100997,4253
0,56,Views,19585,10,155,0,6948,101022,4253
2,56,Views,19585,2,155,0,6948,101582,4253
7,56,Views,19585,6,155,0,6948,102697,4253
9,56,Views,19585,3,155,0,6948,103152,4253
0,56,Views,19585,4,155,0,6948,103481,4253
10,56,Views,19585,4,155,1484,6948,103537,4253
0,56,Views,19585,4,155,1431,6948,103595,4253
3,56,Views,19585,7,155,0,6948,103725,4253
5,56,Views,19585,25,155,0,6948,104533,4253
8,56,Views,19585,3,155,775,6948,104535,4253
4,56,Views,19585,2,155,140,6948,105013,4253
2,56,Views,19585,4,155,261,6948,105180,4253
0,56,Views,19585,4,155,0,6948,105329,4253
0,56,Views,19585,3,155,489,6948,105549,4253
0,56,Views,19585,1,155,2711,6948,105594,4253
3,56,Views,19585,6,155,0,6948,105659,4253
0,56,Views,19585,1,155,5543,6948,105667,4253
4,56,Views,19585,2,155,236,6948,105963,4253
4,56,Views,19585,2,155,0,6948,106134,4253
3,56,Views,19585,5,155,0,6948,106181,4253
7,56,Views,19585,0,155,0,6948,106219,4253
4,56,Views,19585,1,155,0,6948,106273,4253
3,56,Views,19585,4,155,0,6948,106378,4253
0,56,Views,19585,7,155,260,6948,107863,4253
4,56,Views,19585,2,155,0,6948,107864,4253
0,56,Views,19585,4,155,0,6948,108113,4253
2,56,Views,19585,2,155,0,6948,108458,4253
2,56,Views,19585,3,155,354,6948,108528,4253
3,56,Views,19585,7,155,0,6948,108604,4253
0,56,Views,19585,6,155,95,6948,108658,4253
9,56,Views,19585,4,155,92,6948,108764,4253
1,56,Views,19585,1,155,0,6948,109025,4253
1,56,Views,19585,1,155,0,6948,109347,4253
0,56,Views,19585,4,155,731,6948,109682,4253
2,56,Views,19585,4,155,132,6948,109683,4253
2,56,Views,19585,2,155,161,6948,109699,4253
2,56,Views,19585,3,155,266,6948,110583,4253
0,56,Views,19585,1,155,174,6948,111410,4253
0,56,Views,19585,2,155,88,6948,111446,4253
0,56,Views,19585,3,155,0,6948,111860,4253
0,56,Views,19585,1,155,1620,6948,111861,4253
0,56,Views,19585,1,155,0,6948,112033,4253
2,56,Views,19585,1,155,0,6948,112189,4253
0,56,Views,19585,2,155,0,6948,112370,4253
1,56,Views,19585,2,155,0,6948,112447,4253
0,56,Views,19585,1,155,0,6948,112606,4253
8,56,Views,19585,3,155,0,6948,112767,4253
0,56,Views,19585,2,155,0,6948,113010,4253
13,56,Views,19585,1,155,0,6948,113044,4253
0,56,Views,19585,3,155,105,6948,113146,4253
5,56,Views,19585,1,155,0,6948,113517,4253
0,56,Views,19585,6,155,181,6948,113590,4253
4,56,Views,19585,5,155,17382,6948,113699,4253
0,56,Views,19585,1,155,0,6948,113758,4253
2,56,Views,19585,3,155,0,6948,113865,4253
5,56,Views,19585,1,155,0,6948,113866,4253
0,56,Views,19585,3,155,69,6948,113985,4253
0,56,Views,19585,5,155,151,6948,114055,4253
0,56,Views,19585,0,155,167,6948,114057,4253
0,56,Views,19585,0,155,0,6948,114058,4253
3,56,Views,19585,4,155,0,6948,114176,4253
6,56,Views,19585,3,155,183,6948,114317,4253
0,56,Views,19585,1,155,0,6948,114528,4253
0,56,Views,19585,1,155,177,6948,114599,4253
0,56,Views,19585,2,155,0,6948,114745,4253
2,56,Views,19585,0,155,0,6948,114989,4253
0,56,Views,19585,1,155,4252,6948,115102,4253
8,56,Views,19585,3,155,369,6948,115254,4253
3,56,Views,19585,3,155,0,6948,115255,4253
0,412,Views,17791,0,2122,396,5927,8555,4856
0,412,Views,17791,5,2122,0,5927,11495,4856
0,412,Views,17791,3,2122,0,5927,11496,4856
3,412,Views,17791,1,2122,3812,5927,11529,4856
0,412,Views,17791,3,2122,72,5927,11542,4856
1,412,Views,17791,1,2122,278,5927,12175,4856
0,412,Views,17791,3,2122,0,5927,12179,4856
9,412,Views,17791,6,2122,0,5927,12518,4856
0,412,Views,17791,4,2122,0,5927,12559,4856
6,412,Views,17791,5,2122,0,5927,12565,4856
8,412,Views,17791,2,2122,0,5927,12595,4856
0,412,Views,17791,3,2122,2041,5927,12891,4856
4,412,Views,17791,6,2122,0,5927,13054,4856
4,412,Views,17791,1,2122,0,5927,13198,4856
8,412,Views,17791,17,2122,136,5927,13269,4856
4,412,Views,17791,11,2122,341,5927,13271,4856
0,412,Views,17791,4,2122,0,5927,13274,4856
1,412,Views,17791,13,2122,302,5927,13308,4856
2,412,Views,17791,7,2122,0,5927,13316,4856
1,412,Views,17791,13,2122,0,5927,13349,4856
4,412,Views,17791,6,2122,0,5927,13354,4856
5,412,Views,17791,8,2122,97,5927,13355,4856
3,412,Views,17791,3,2122,0,5927,13373,4856
0,412,Views,17791,2,2122,0,5927,13375,4856
5,412,Views,17791,6,2122,141,5927,13380,4856
4,412,Views,17791,11,2122,0,5927,13384,4856
1,412,Views,17791,2,2122,0,5927,13443,4856
0,412,Views,17791,4,2122,0,5927,13444,4856
1,412,Views,17791,6,2122,108,5927,13449,4856
1,412,Views,17791,2,2122,0,5927,13464,4856
8,412,Views,17791,3,2122,0,5927,13719,4856
7,412,Views,17791,2,2122,720,5927,13730,4856
0,412,Views,17791,5,2122,0,5927,14100,4856
8,412,Views,17791,5,2122,0,5927,14298,4856
4,412,Views,17791,7,2122,0,5927,14361,4856
0,412,Views,17791,3,2122,403,5927,14384,4856
1,412,Views,17791,5,2122,0,5927,14385,4856
4,412,Views,17791,2,2122,0,5927,14398,4856
1,412,Views,17791,1,2122,658,5927,14403,4856
0,412,Views,17791,2,2122,123,5927,14420,4856
7,412,Views,17791,2,2122,606,5927,14430,4856
14,412,Views,17791,1,2122,0,5927,14432,4856
6,412,Views,17791,3,2122,197,5927,14463,4856
0,412,Views,17791,4,2122,3353,5927,14470,4856
4,412,Views,17791,14,2122,0,5927,14472,4856
2,412,Views,17791,7,2122,0,5927,14484,4856
2,412,Views,17791,1,2122,0,5927,14659,4856
13,412,Views,17791,3,2122,1231,5927,14764,4856
2,412,Views,17791,5,2122,0,5927,14775,4856
2,412,Views,17791,1,2122,0,5927,14790,4856
1,412,Views,17791,6,2122,0,5927,14794,4856
0,412,Views,17791,2,2122,156,5927,14866,4856
12,412,Views,17791,8,2122,0,5927,14920,4856
5,412,Views,17791,18,2122,0,5927,15107,4856
7,412,Views,17791,4,2122,0,5927,15310,4856
0,412,Views,17791,3,2122,569,5927,15378,4856
2,412,Views,17791,5,2122,53,5927,15388,4856
7,412,Views,17791,2,2122,0,5927,15396,4856
0,412,Views,17791,18,2122,234,5927,15507,4856
1,412,Views,17791,4,2122,0,5927,15708,4856
0,412,Views,17791,2,2122,2426,5927,15865,4856
1,412,Views,17791,9,2122,121,5927,15986,4856
2,412,Views,17791,2,2122,0,5927,16379,4856
2,412,Views,17791,26,2122,189,5927,16415,4856
3,412,Views,17791,6,2122,0,5927,16471,4856
0,412,Views,17791,2,2122,546,5927,17977,4856
0,412,Views,17791,9,2122,1704,5927,19738,4856
3,412,Views,17791,12,2122,0,5927,19780,4856
2,412,Views,17791,8,2122,207,5927,20610,4856
0,412,Views,17791,2,2122,198,5927,20631,4856
8,412,Views,17791,2,2122,0,5927,20650,4856
4,412,Views,17791,4,2122,0,5927,21088,4856
0,412,Views,17791,7,2122,2753,5927,21208,4856
0,412,Views,17791,3,2122,0,5927,21246,4856
3,412,Views,17791,2,2122,0,5927,21273,4856
5,412,Views,17791,3,2122,1737,5927,21288,4856
0,412,Views,17791,13,2122,0,5927,21348,4856
8,412,Views,17791,5,2122,0,5927,21584,4856
0,412,Views,17791,3,2122,0,5927,21991,4856
0,412,Views,17791,5,2122,0,5927,21998,4856
1,412,Views,17791,6,2122,4914,5927,22001,4856
8,412,Views,17791,10,2122,0,5927,22327,4856
1,412,Views,17791,4,2122,384,5927,22495,4856
3,412,Views,17791,20,2122,811,5927,22591,4856
2,412,Views,17791,1,2122,1205,5927,22616,4856
6,412,Views,17791,4,2122,0,5927,22713,4856
0,412,Views,17791,10,2122,0,5927,22814,4856
2,412,Views,17791,3,2122,0,5927,22819,4856
4,412,Views,17791,8,2122,0,5927,23206,4856
0,412,Views,17791,1,2122,244,5927,23274,4856
5,412,Views,17791,2,2122,0,5927,23799,4856
1,412,Views,17791,2,2122,223,5927,24030,4856
0,412,Views,17791,11,2122,1202,5927,24299,4856
12,412,Views,17791,16,2122,1183,5927,24324,4856
0,412,Views,17791,5,2122,0,5927,24728,4856
1,412,Views,17791,2,2122,0,5927,24826,4856
5,412,Views,17791,19,2122,639,5927,25107,4856
0,412,Views,17791,1,2122,49,5927,25186,4856
7,412,Views,17791,30,2122,0,5927,25398,4856
5,412,Views,17791,3,2122,0,5927,25595,4856
2,412,Views,17791,2,2122,67,5927,25792,4856
4,412,Views,17791,8,2122,111,5927,26149,4856
1,412,Views,17791,1,2122,0,5927,26391,4856
4,412,Views,17791,2,2122,0,5927,26643,4856
9,412,Views,17791,3,2122,0,5927,26861,4856
1,412,Views,17791,7,2122,63,5927,26887,4856
2,412,Views,17791,12,2122,283,5927,27075,4856
5,412,Views,17791,6,2122,0,5927,27268,4856
2,412,Views,17791,7,2122,517,5927,27320,4856
3,412,Views,17791,4,2122,0,5927,27342,4856
10,412,Views,17791,3,2122,0,5927,27403,4856
7,412,Views,17791,13,2122,625,5927,27427,4856
3,412,Views,17791,12,2122,307,5927,27437,4856
7,412,Views,17791,10,2122,0,5927,27551,4856
0,412,Views,17791,2,2122,0,5927,27557,4856
0,412,Views,17791,2,2122,0,5927,27631,4856
2,412,Views,17791,23,2122,0,5927,27726,4856
1,412,Views,17791,21,2122,460,5927,27811,4856
0,412,Views,17791,3,2122,0,5927,27818,4856
8,412,Views,17791,8,2122,0,5927,27870,4856
8,412,Views,17791,18,2122,0,5927,27984,4856
2,412,Views,17791,5,2122,0,5927,28033,4856
5,412,Views,17791,8,2122,0,5927,28066,4856
1,412,Views,17791,11,2122,83,5927,28100,4856
0,412,Views,17791,5,2122,93,5927,28192,4856
0,412,Views,17791,0,2122,0,5927,28193,4856
0,412,Views,17791,0,2122,186,5927,28194,4856
0,412,Views,17791,0,2122,0,5927,28210,4856
0,412,Views,17791,0,2122,0,5927,28211,4856
0,412,Views,17791,0,2122,0,5927,28212,4856
0,412,Views,17791,0,2122,2868,5927,28216,4856
0,412,Views,17791,0,2122,1050,5927,28218,4856
0,412,Views,17791,0,2122,159,5927,28220,4856
0,412,Views,17791,0,2122,495,5927,28224,4856
0,412,Views,17791,0,2122,0,5927,28226,4856
4,412,Views,17791,6,2122,269,5927,28237,4856
0,412,Views,17791,0,2122,253,5927,28239,4856
0,412,Views,17791,0,2122,0,5927,28241,4856
0,412,Views,17791,0,2122,3562,5927,28259,4856
0,412,Views,17791,0,2122,0,5927,28261,4856
0,412,Views,17791,0,2122,0,5927,28266,4856
0,412,Views,17791,0,2122,877,5927,28268,4856
0,412,Views,17791,0,2122,0,5927,28270,4856
0,412,Views,17791,0,2122,0,5927,28273,4856
0,412,Views,17791,0,2122,0,5927,28276,4856
0,412,Views,17791,0,2122,310,5927,28278,4856
0,412,Views,17791,0,2122,43,5927,28280,4856
0,412,Views,17791,0,2122,983,5927,28282,4856
0,412,Views,17791,0,2122,0,5927,28297,4856
0,412,Views,17791,0,2122,192,5927,28303,4856
0,412,Views,17791,0,2122,0,5927,28305,4856
0,412,Views,17791,0,2122,586,5927,28325,4856
0,412,Views,17791,0,2122,0,5927,28327,4856
0,412,Views,17791,0,2122,381,5927,28329,4856
0,412,Views,17791,0,2122,0,5927,28332,4856
0,412,Views,17791,0,2122,521,5927,28334,4856
0,412,Views,17791,0,2122,763,5927,28336,4856
0,412,Views,17791,0,2122,0,5927,28411,4856
0,412,Views,17791,0,2122,0,5927,28453,4856
0,412,Views,17791,0,2122,192,5927,28535,4856
1,412,Views,17791,25,2122,7256,5927,28567,4856
0,412,Views,17791,0,2122,0,5927,28667,4856
0,412,Views,17791,0,2122,0,5927,28792,4856
0,412,Views,17791,0,2122,0,5927,28794,4856
7,412,Views,17791,6,2122,815,5927,28797,4856
0,412,Views,17791,0,2122,458,5927,28900,4856
0,412,Views,17791,0,2122,0,5927,28902,4856
0,412,Views,17791,0,2122,0,5927,28927,4856
0,412,Views,17791,0,2122,0,5927,28929,4856
0,412,Views,17791,0,2122,0,5927,28977,4856
0,412,Views,17791,0,2122,0,5927,28979,4856
0,412,Views,17791,0,2122,0,5927,29147,4856
0,412,Views,17791,0,2122,526,5927,29148,4856
1,412,Views,17791,2,2122,378,5927,29214,4856
0,412,Views,17791,2,2122,120,5927,29225,4856
0,412,Views,17791,2,2122,0,5927,29315,4856
7,412,Views,17791,7,2122,226,5927,29318,4856
6,412,Views,17791,2,2122,383,5927,29337,4856
2,412,Views,17791,7,2122,297,5927,29412,4856
0,412,Views,17791,12,2122,204,5927,29482,4856
12,412,Views,17791,12,2122,53,5927,29566,4856
9,412,Views,17791,11,2122,0,5927,29644,4856
0,412,Views,17791,3,2122,0,5927,29701,4856
1,412,Views,17791,33,2122,0,5927,29715,4856
7,412,Views,17791,18,2122,0,5927,29748,4856
10,412,Views,17791,42,2122,0,5927,29783,4856
6,412,Views,17791,12,2122,1485,5927,29991,4856
19,412,Views,17791,14,2122,0,5927,30153,4856
5,412,Views,17791,13,2122,167,5927,30158,4856
35,412,Views,17791,12,2122,1940,5927,30160,4856
0,412,Views,17791,0,2122,404,5927,30240,4856
0,412,Views,17791,0,2122,549,5927,30241,4856
4,412,Views,17791,7,2122,84,5927,30292,4856
10,412,Views,17791,9,2122,0,5927,30311,4856
6,412,Views,17791,21,2122,0,5927,30367,4856
0,412,Views,17791,7,2122,0,5927,30384,4856
1,412,Views,17791,18,2122,116,5927,30389,4856
0,412,Views,17791,11,2122,0,5927,30450,4856
0,412,Views,17791,0,2122,0,5927,30454,4856
0,412,Views,17791,4,2122,485,5927,30470,4856
4,412,Views,17791,7,2122,0,5927,30544,4856
10,412,Views,17791,18,2122,0,5927,30600,4856
0,412,Views,17791,13,2122,0,5927,30611,4856
9,412,Views,17791,5,2122,0,5927,30746,4856
0,412,Views,17791,2,2122,163,5927,30787,4856
2,412,Views,17791,14,2122,0,5927,30944,4856
2,412,Views,17791,5,2122,85,5927,30949,4856
0,412,Views,17791,5,2122,0,5927,30973,4856
0,412,Views,17791,1,2122,1124,5927,30974,4856
9,412,Views,17791,16,2122,0,5927,31017,4856
5,412,Views,17791,27,2122,0,5927,31047,4856
1,412,Views,17791,2,2122,0,5927,31128,4856
4,412,Views,17791,19,2122,0,5927,31181,4856
12,412,Views,17791,16,2122,1049,5927,31241,4856
9,412,Views,17791,4,2122,0,5927,31365,4856
12,412,Views,17791,3,2122,0,5927,31382,4856
0,412,Views,17791,8,2122,0,5927,31520,4856
3,412,Views,17791,12,2122,0,5927,31573,4856
8,412,Views,17791,5,2122,98,5927,31578,4856
8,412,Views,17791,28,2122,2253,5927,31634,4856
10,412,Views,17791,9,2122,0,5927,31694,4856
19,412,Views,17791,15,2122,517,5927,31825,4856
0,412,Views,17791,10,2122,458,5927,31960,4856
4,412,Views,17791,5,2122,0,5927,31971,4856
3,412,Views,17791,7,2122,0,5927,32016,4856
2,412,Views,17791,12,2122,3066,5927,32030,4856
4,412,Views,17791,4,2122,0,5927,32077,4856
3,412,Views,17791,14,2122,0,5927,32171,4856
2,412,Views,17791,13,2122,0,5927,32184,4856
0,412,Views,17791,13,2122,409,5927,32353,4856
1,412,Views,17791,20,2122,160,5927,32466,4856
19,412,Views,17791,6,2122,0,5927,32473,4856
4,412,Views,17791,3,2122,154,5927,32499,4856
8,412,Views,17791,9,2122,0,5927,32549,4856
7,412,Views,17791,7,2122,799,5927,32588,4856
7,412,Views,17791,10,2122,0,5927,32652,4856
6,412,Views,17791,3,2122,135,5927,32658,4856
1,412,Views,17791,12,2122,0,5927,32785,4856
0,412,Views,17791,0,2122,0,5927,32804,4856
2,412,Views,17791,7,2122,0,5927,32907,4856
