CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
7,0,Score,253,12,192,1590,31,17272,6204
0,2,Score,307,8,57,0,22,16827,6206
4,0,Score,51,10,0,0,5,15349,6233
0,0,Score,81,8,0,0,1,15353,6235
0,18,Score,1640,14,100,893,94,41201,6248
3,18,Score,1640,12,100,0,94,68677,6248
2,0,Score,188,13,28,423,46,17897,6250
6,0,Score,101,16,0,487,4,15426,6256
5,0,Score,156,20,2,0,19,17402,6278
1,0,Score,138,7,3,0,51,18135,6281
0,0,Score,61,12,0,458,9,15505,6287
0,0,Score,53,10,1,1400,7,15526,6295
2,0,Score,2,-3,0,0,5,15642,6298
1,0,Score,624,21,91,123,44,18973,6329
3,0,Score,624,8,91,102,44,19889,6329
4,0,Score,624,7,91,0,44,21121,6329
0,0,Score,624,16,91,79,44,23435,6329
2,0,Score,624,26,91,477,44,23459,6329
3,0,Score,624,20,91,514,44,29325,6329
5,0,Score,624,7,91,82,44,106016,6329
2,0,Score,36,15,0,0,12,15670,6346
4,0,Score,153,9,4,759,12,16480,6348
0,0,Score,292,9,3,1690,39,19698,6355
0,0,Score,292,20,3,0,39,21346,6355
4,0,Score,36,7,0,0,4,15692,6357
5,7,Score,515,7,120,0,111,15911,6369
4,7,Score,515,-5,120,118,111,16535,6369
4,7,Score,515,12,120,171,111,22009,6369
10,7,Score,515,13,120,0,111,22572,6369
2,0,Score,125,7,2,0,7,18034,6383
1,0,Score,66,13,0,0,25,15776,6387
0,0,Score,185,15,28,0,8,18988,6411
0,0,Score,46,9,0,0,0,15872,6424
2,0,Score,234,7,91,0,43,24883,6432
0,0,Score,467,10,11,0,48,16501,6434
6,0,Score,1396,7,93,1145,117,15940,6446
0,0,Score,1396,8,93,0,117,18118,6446
6,0,Score,1396,8,93,185,117,24612,6446
3,0,Score,1396,16,93,137,117,38485,6446
1,0,Score,1396,7,93,0,117,55533,6446
0,0,Score,138,7,3,319,4,15978,6453
3,0,Score,148,19,2,0,17,15979,6458
0,0,Score,840,15,0,0,31,111046,6476
13,0,Score,840,8,0,0,31,111664,6476
2,0,Score,658,9,4,0,16,23430,6484
0,0,Score,658,17,4,0,16,23446,6484
0,0,Score,658,21,4,311,16,23490,6484
0,0,Score,658,7,4,224,16,23507,6484
2,3,Score,511,8,33,0,356,16489,6489
6,3,Score,511,7,33,366,356,17320,6489
10,3,Score,511,12,33,0,356,17407,6489
0,3,Score,511,-4,33,225,356,19632,6489
4,3,Score,511,-9,33,0,356,55583,6489
8,3,Score,511,-19,33,0,356,55822,6489
0,0,Score,123,13,7,101,12,74542,6497
3,0,Score,56,11,0,0,4,16117,6519
6,0,Score,136,7,2,0,8,16054,6544
1,3,Score,1453,10,111,0,241,17748,6552
0,3,Score,1453,7,111,0,241,21320,6552
7,3,Score,1453,14,111,0,241,28634,6552
2,3,Score,1453,8,111,126,241,28760,6552
0,3,Score,1453,11,111,0,241,40978,6552
6,3,Score,1453,25,111,0,241,87194,6552
0,0,Score,236,12,0,4201,9,16205,6554
1,0,Score,136,7,0,1705,7,16263,6574
1,1,Score,354,11,28,0,58,16289,6575
8,1,Score,470,9,93,448,64,16459,6577
0,1,Score,470,7,93,0,64,16782,6577
2,0,Score,506,7,298,75,55,21868,6579
3,0,Score,506,15,298,1153,55,22011,6579
2,0,Score,506,7,298,0,55,30151,6579
7,0,Score,506,9,298,0,55,46519,6579
2,0,Score,156,11,1,4433,9,16302,6592
1,0,Score,63,7,0,99,10,16305,6595
0,0,Score,111,11,0,0,7,16315,6599
1,0,Score,36,7,0,94,4,16331,6607
2,0,Score,175,12,6,130,12,16334,6609
8,0,Score,111,22,0,464,6,16381,6620
0,0,Score,117,15,0,3332,10,16493,6630
2,88,Score,9429,9,167,471,1534,16468,6633
4,88,Score,9429,15,167,0,1534,17874,6633
2,88,Score,9429,14,167,714,1534,18621,6633
1,88,Score,9429,9,167,0,1534,19101,6633
1,88,Score,9429,11,167,0,1534,19950,6633
2,88,Score,9429,9,167,0,1534,20556,6633
4,88,Score,9429,13,167,0,1534,20982,6633
1,88,Score,9429,8,167,0,1534,21141,6633
1,88,Score,9429,18,167,393,1534,21189,6633
16,88,Score,9429,-4,167,0,1534,21240,6633
5,88,Score,9429,8,167,0,1534,22532,6633
5,88,Score,9429,9,167,0,1534,28143,6633
7,88,Score,9429,15,167,0,1534,28808,6633
4,88,Score,9429,8,167,0,1534,35058,6633
3,88,Score,9429,15,167,0,1534,36038,6633
0,88,Score,9429,8,167,89,1534,43705,6633
2,88,Score,9429,8,167,49,1534,46364,6633
2,88,Score,9429,8,167,0,1534,48424,6633
0,88,Score,9429,7,167,185,1534,49164,6633
3,88,Score,9429,42,167,122,1534,51461,6633
2,88,Score,9429,7,167,44,1534,60086,6633
1,88,Score,9429,20,167,270,1534,61098,6633
0,88,Score,9429,7,167,1064,1534,61363,6633
1,88,Score,9429,9,167,0,1534,63586,6633
0,88,Score,9429,11,167,1948,1534,69117,6633
0,88,Score,9429,11,167,251,1534,72795,6633
2,88,Score,9429,13,167,477,1534,73527,6633
2,88,Score,9429,7,167,0,1534,91483,6633
1,88,Score,9429,28,167,1945,1534,99306,6633
1,88,Score,9429,7,167,193,1534,113443,6633
1,88,Score,9429,8,167,0,1534,113705,6633
1,0,Score,890,14,43,285,61,17066,6637
6,0,Score,890,11,43,0,61,21419,6637
1,0,Score,890,7,43,0,61,23332,6637
2,0,Score,890,7,43,214,61,23503,6637
1,0,Score,890,8,43,0,61,23566,6637
1,1,Score,741,13,36,169,171,16769,6640
5,1,Score,741,7,36,0,171,68288,6640
1,0,Score,138,7,0,59,0,16464,6646
1,0,Score,148,8,53,0,24,9259,6649
1,0,Score,148,7,53,646,24,15577,6649
2,0,Score,51,10,0,0,16,16533,6663
0,0,Score,300,8,26,327,11,26356,6664
0,0,Score,941,7,22,360,104,16712,6666
1,0,Score,941,32,22,3315,104,17149,6666
1,0,Score,941,13,22,380,104,17331,6666
0,0,Score,941,10,22,164,104,17643,6666
1,0,Score,941,7,22,365,104,17724,6666
5,0,Score,941,35,22,0,104,17752,6666
0,0,Score,941,7,22,0,104,19322,6666
2,0,Score,56,8,2,96,9,16557,6670
1,0,Score,94,8,0,0,36,16565,6673
2,0,Score,41,8,0,0,0,16611,6687
8,2,Score,821,11,32,1912,98,16922,6723
4,2,Score,821,18,32,0,98,17548,6723
6,2,Score,821,14,32,317,98,18450,6723
1,2,Score,821,7,32,0,98,19784,6723
7,2,Score,821,15,32,0,98,20011,6723
3,2,Score,821,10,32,96,98,20517,6723
0,0,Score,451,8,8,0,19,19411,6725
2,0,Score,63,7,0,108,3,16755,6731
1,0,Score,93,7,1,0,5,16951,6740
1,0,Score,93,11,1,0,5,17141,6740
4,0,Score,136,7,2,341,8,16873,6765
1,0,Score,1,9,0,81,0,16898,6773
7,0,Score,163,7,4,0,16,22233,6781
1,0,Score,101,15,0,194,1,16920,6782
5,0,Score,142,11,12,0,21,94192,6783
1,1,Score,573,11,66,0,59,27241,6793
0,1,Score,573,8,66,175,59,34092,6793
1,2,Score,80,7,40,700,19,16945,6814
1,0,Score,180,7,3,0,21,30740,6827
1,0,Score,318,17,0,0,63,16965,6829
0,0,Score,94,8,1,0,9,17110,6834
1,0,Score,36,7,0,0,2,16407,6856
1,0,Score,196,7,0,0,17,24487,6857
4,0,Score,230,8,34,0,16,85582,6867
2,0,Score,276,19,8,3845,50,21822,6875
4,0,Score,429,22,19,0,38,18116,6877
6,0,Score,429,8,19,99,38,18451,6877
0,0,Score,429,8,19,357,38,18862,6877
1,0,Score,429,9,19,222,38,19244,6877
0,0,Score,429,7,19,0,38,19613,6877
6,0,Score,592,13,148,0,83,17111,6884
5,0,Score,592,15,148,0,83,17624,6884
2,0,Score,592,22,148,0,83,19315,6884
0,0,Score,592,8,148,893,83,19692,6884
4,0,Score,592,11,148,428,83,25704,6884
4,0,Score,592,11,148,233,83,60109,6884
1,0,Score,175,11,1,154,4,17119,6885
4,0,Score,200,26,9,0,21,22434,6895
0,0,Score,41,8,0,0,2,17150,6896
0,27,Score,1178,13,454,0,334,35211,6897
14,0,Score,148,7,13,461,3,19952,6899
2,0,Score,148,9,2,0,8,17164,6900
2,1,Score,462,8,97,0,52,18248,6917
1,1,Score,462,9,97,0,52,46970,6917
0,2,Score,1299,7,165,194,385,54966,6920
0,2,Score,1299,15,165,1422,385,71782,6920
2,2,Score,1299,9,165,0,385,72128,6920
2,2,Score,1299,7,165,0,385,73048,6920
4,2,Score,1299,11,165,0,385,74680,6920
7,2,Score,1299,18,165,311,385,82128,6920
1,2,Score,1299,7,165,0,385,84340,6920
0,2,Score,1299,7,165,458,385,86855,6920
1,2,Score,1299,7,165,0,385,89099,6920
1,0,Score,166,10,1,0,10,17227,6921
0,0,Score,138,7,2,0,3,17233,6923
0,0,Score,161,32,0,74,16,17251,6927
1,0,Score,86,7,0,107,13,17257,6930
4,0,Score,178,12,8,465,26,19189,6941
0,1,Score,252,7,34,319,29,17300,6946
0,11,Score,2413,14,152,0,266,17581,6961
0,11,Score,2413,7,152,0,266,17991,6961
1,11,Score,2413,39,152,98,266,20558,6961
7,11,Score,2413,19,152,0,266,27005,6961
1,11,Score,2413,7,152,0,266,28390,6961
3,11,Score,2413,12,152,172,266,58968,6961
1,11,Score,2413,9,152,279,266,66051,6961
1,0,Score,172,7,14,0,28,17334,6965
6,0,Score,172,9,14,0,28,17368,6965
2,0,Score,441,13,2,17534,148,1447,6967
10,0,Score,441,40,2,520,148,17336,6967
0,0,Score,81,16,0,0,3,17342,6968
1,0,Score,261,12,11,0,22,20679,6977
1,0,Score,591,16,19,0,64,18351,6993
2,0,Score,591,16,19,291,64,23107,6993
17,0,Score,56,11,0,0,17,17455,7014
5,0,Score,141,8,1,0,14,17506,7015
10,0,Score,363,18,16,109,49,17633,7025
0,0,Score,363,10,16,0,49,18438,7025
3,0,Score,363,9,16,0,49,34807,7025
1,0,Score,220,9,7,0,14,19146,7038
4,0,Score,168,8,1,6705,10,18979,7040
0,0,Score,158,9,24,0,8,24935,7046
4,0,Score,254,8,6,125,40,34706,7064
1,0,Score,61,9,0,0,14,17565,7066
0,21,Score,7663,12,550,206,878,23199,7071
5,21,Score,7663,9,550,138,878,24567,7071
2,21,Score,7663,7,550,1192,878,24722,7071
3,21,Score,7663,9,550,153,878,38588,7071
4,21,Score,7663,7,550,0,878,38760,7071
0,21,Score,7663,8,550,0,878,43807,7071
1,21,Score,7663,17,550,35,878,44064,7071
0,21,Score,7663,7,550,616,878,46107,7071
1,21,Score,7663,11,550,0,878,48041,7071
0,21,Score,7663,8,550,0,878,52364,7071
0,21,Score,7663,8,550,0,878,55859,7071
11,21,Score,7663,10,550,384,878,56338,7071
2,21,Score,7663,8,550,0,878,69614,7071
3,21,Score,7663,10,550,0,878,83279,7071
1,21,Score,7663,10,550,0,878,92773,7071
4,21,Score,7663,7,550,0,878,97922,7071
1,0,Score,87,7,4,0,33,26461,7086
5,0,Score,186,15,0,0,9,35249,7102
4,0,Score,41,8,0,0,10,17696,7112
0,0,Score,41,8,0,297,3,17741,7121
6,0,Score,273,7,17,0,19,81370,7138
1,0,Score,66,13,0,79,3,17773,7140
0,0,Score,221,8,24,0,10,19497,7141
3,0,Score,221,7,24,0,10,22745,7141
3,0,Score,589,8,106,0,32,23376,7170
1,0,Score,589,9,106,1755,32,23401,7170
2,0,Score,589,7,106,0,32,77018,7170
0,3,Score,577,10,37,0,34,34315,7172
0,0,Score,1,26,0,0,2,17829,7176
0,0,Score,1006,7,9,0,53,17911,7199
7,0,Score,1006,17,9,0,53,18953,7199
1,0,Score,1006,7,9,0,53,19129,7199
0,0,Score,41,8,0,0,0,17910,7203
1,0,Score,71,8,0,350,3,34151,7216
0,63,Score,5430,7,463,984,1604,17981,7224
4,63,Score,5430,9,463,779,1604,18992,7224
4,63,Score,5430,10,463,355,1604,19746,7224
5,63,Score,5430,23,463,0,1604,20535,7224
4,63,Score,5430,15,463,522,1604,21113,7224
9,63,Score,5430,11,463,0,1604,21227,7224
3,63,Score,5430,7,463,0,1604,22686,7224
0,63,Score,5430,7,463,794,1604,22722,7224
6,63,Score,5430,15,463,0,1604,22787,7224
4,63,Score,5430,7,463,0,1604,23078,7224
0,63,Score,5430,10,463,364,1604,25529,7224
0,63,Score,5430,9,463,0,1604,27835,7224
12,63,Score,5430,13,463,0,1604,29616,7224
4,63,Score,5430,13,463,188,1604,32811,7224
5,63,Score,5430,27,463,3499,1604,38451,7224
0,63,Score,5430,10,463,0,1604,40898,7224
0,63,Score,5430,8,463,0,1604,41003,7224
0,63,Score,5430,9,463,102,1604,44496,7224
16,2,Score,832,9,47,0,80,18709,7244
7,2,Score,832,15,47,0,80,26528,7244
3,2,Score,832,7,47,184,80,100020,7244
9,56,Score,6216,7,625,331,338,21478,7250
5,56,Score,6216,17,625,0,338,21849,7250
3,56,Score,6216,13,625,0,338,21925,7250
4,56,Score,6216,7,625,58,338,25123,7250
3,56,Score,6216,7,625,0,338,25213,7250
6,56,Score,6216,13,625,162,338,25215,7250
0,56,Score,6216,17,625,46,338,26249,7250
5,56,Score,6216,12,625,322,338,27195,7250
3,56,Score,6216,10,625,125,338,30837,7250
2,56,Score,6216,7,625,0,338,34010,7250
0,56,Score,6216,7,625,0,338,49937,7250
0,56,Score,6216,7,625,0,338,60967,7250
2,56,Score,6216,7,625,409,338,62883,7250
9,56,Score,6216,8,625,159,338,63301,7250
2,56,Score,6216,8,625,542,338,63482,7250
2,56,Score,6216,9,625,0,338,64173,7250
4,56,Score,6216,11,625,0,338,67215,7250
0,56,Score,6216,7,625,473,338,68036,7250
2,56,Score,6216,8,625,274,338,68092,7250
2,56,Score,6216,10,625,0,338,87735,7250
0,56,Score,6216,14,625,284,338,88993,7250
2,56,Score,6216,8,625,0,338,100796,7250
13,0,Score,317,9,9,175,34,21395,7255
0,0,Score,317,7,9,0,34,24825,7255
0,0,Score,317,14,9,190,34,26041,7255
4,0,Score,317,8,9,0,34,55247,7255
11,0,Score,32,28,16,92,20,23225,7258
2,0,Score,429,22,14,0,32,18030,7259
1,0,Score,429,34,14,1134,32,19048,7259
0,0,Score,36,7,0,41,1,18028,7260
5,0,Score,168,7,3,382,25,55134,7261
1,0,Score,1,12,0,0,2,18070,7275
1,1,Score,245,8,8,0,18,22880,7282
2,0,Score,165,10,2,0,9,18112,7287
3,125,Score,37083,19,8641,90,5554,18213,7290
1,125,Score,37083,10,8641,0,5554,18334,7290
4,125,Score,37083,9,8641,0,5554,18641,7290
6,125,Score,37083,15,8641,0,5554,18726,7290
1,125,Score,37083,10,8641,108,5554,19630,7290
10,125,Score,37083,10,8641,133,5554,20007,7290
4,125,Score,37083,24,8641,0,5554,20303,7290
0,125,Score,37083,10,8641,0,5554,20453,7290
10,125,Score,37083,16,8641,0,5554,20455,7290
0,125,Score,37083,10,8641,885,5554,20516,7290
0,125,Score,37083,7,8641,0,5554,20832,7290
15,125,Score,37083,98,8641,258,5554,20856,7290
1,125,Score,37083,12,8641,0,5554,21027,7290
1,125,Score,37083,9,8641,125,5554,21292,7290
3,125,Score,37083,10,8641,0,5554,21357,7290
0,125,Score,37083,7,8641,68,5554,21666,7290
1,125,Score,37083,31,8641,0,5554,21669,7290
2,125,Score,37083,12,8641,432,5554,21840,7290
6,125,Score,37083,13,8641,0,5554,21901,7290
17,125,Score,37083,22,8641,399,5554,22350,7290
1,125,Score,37083,10,8641,0,5554,22361,7290
5,125,Score,37083,7,8641,143,5554,22375,7290
5,125,Score,37083,9,8641,0,5554,22570,7290
6,125,Score,37083,50,8641,0,5554,22721,7290
1,125,Score,37083,7,8641,0,5554,22827,7290
3,125,Score,37083,10,8641,0,5554,22905,7290
5,125,Score,37083,16,8641,431,5554,23631,7290
3,125,Score,37083,16,8641,0,5554,24024,7290
9,125,Score,37083,24,8641,0,5554,24080,7290
3,125,Score,37083,10,8641,0,5554,24169,7290
0,125,Score,37083,20,8641,0,5554,24737,7290
11,125,Score,37083,7,8641,289,5554,24823,7290
0,125,Score,37083,14,8641,72,5554,25081,7290
0,125,Score,37083,12,8641,0,5554,25582,7290
0,125,Score,37083,13,8641,117,5554,25707,7290
6,125,Score,37083,37,8641,157,5554,26098,7290
3,125,Score,37083,9,8641,824,5554,26285,7290
2,125,Score,37083,8,8641,0,5554,26292,7290
12,125,Score,37083,7,8641,0,5554,26304,7290
5,125,Score,37083,13,8641,0,5554,26458,7290
0,125,Score,37083,8,8641,0,5554,26565,7290
4,125,Score,37083,17,8641,0,5554,26923,7290
2,125,Score,37083,10,8641,620,5554,27068,7290
2,125,Score,37083,12,8641,0,5554,27561,7290
1,125,Score,37083,10,8641,0,5554,27728,7290
3,125,Score,37083,9,8641,178,5554,27966,7290
5,125,Score,37083,7,8641,0,5554,28036,7290
1,125,Score,37083,10,8641,0,5554,28476,7290
1,125,Score,37083,7,8641,186,5554,28635,7290
4,125,Score,37083,14,8641,0,5554,28750,7290
11,125,Score,37083,9,8641,0,5554,29042,7290
2,125,Score,37083,11,8641,383,5554,29607,7290
4,125,Score,37083,37,8641,0,5554,29782,7290
11,125,Score,37083,140,8641,0,5554,30909,7290
5,125,Score,37083,16,8641,1911,5554,31330,7290
1,125,Score,37083,10,8641,0,5554,31600,7290
3,125,Score,37083,12,8641,0,5554,31601,7290
2,125,Score,37083,8,8641,0,5554,32286,7290
3,125,Score,37083,29,8641,0,5554,32421,7290
1,125,Score,37083,8,8641,0,5554,32509,7290
4,125,Score,37083,7,8641,0,5554,32734,7290
3,125,Score,37083,11,8641,0,5554,32846,7290
5,125,Score,37083,8,8641,0,5554,33195,7290
9,125,Score,37083,9,8641,0,5554,33202,7290
2,125,Score,37083,40,8641,0,5554,33320,7290
2,125,Score,37083,11,8641,0,5554,33500,7290
1,125,Score,37083,9,8641,5732,5554,33630,7290
1,125,Score,37083,11,8641,156,5554,33642,7290
30,125,Score,37083,69,8641,0,5554,33781,7290
2,125,Score,37083,10,8641,0,5554,34016,7290
1,125,Score,37083,10,8641,0,5554,34164,7290
3,125,Score,37083,18,8641,174,5554,34638,7290
2,125,Score,37083,13,8641,0,5554,34952,7290
2,125,Score,37083,18,8641,189,5554,35994,7290
0,125,Score,37083,7,8641,135,5554,37538,7290
9,125,Score,37083,13,8641,210,5554,37994,7290
3,125,Score,37083,13,8641,0,5554,38350,7290
5,125,Score,37083,11,8641,0,5554,38708,7290
0,125,Score,37083,13,8641,173,5554,38867,7290
3,125,Score,37083,37,8641,0,5554,41394,7290
2,125,Score,37083,9,8641,475,5554,41758,7290
0,125,Score,37083,10,8641,405,5554,44959,7290
2,125,Score,37083,7,8641,0,5554,45764,7290
2,125,Score,37083,16,8641,222,5554,46212,7290
0,125,Score,37083,22,8641,0,5554,46418,7290
8,125,Score,37083,7,8641,195,5554,46896,7290
0,125,Score,37083,9,8641,404,5554,48137,7290
3,125,Score,37083,7,8641,162,5554,48637,7290
2,125,Score,37083,8,8641,0,5554,48822,7290
0,125,Score,37083,7,8641,0,5554,49668,7290
2,125,Score,37083,7,8641,0,5554,50453,7290
3,125,Score,37083,24,8641,2110,5554,51823,7290
4,125,Score,37083,10,8641,0,5554,51919,7290
5,125,Score,37083,14,8641,0,5554,52107,7290
2,125,Score,37083,8,8641,0,5554,56994,7290
5,125,Score,37083,7,8641,415,5554,58224,7290
4,125,Score,37083,7,8641,76,5554,58712,7290
3,125,Score,37083,19,8641,0,5554,59048,7290
0,125,Score,37083,8,8641,108,5554,60869,7290
0,125,Score,37083,12,8641,0,5554,63391,7290
1,125,Score,37083,12,8641,0,5554,63392,7290
6,125,Score,37083,9,8641,347,5554,63602,7290
3,125,Score,37083,8,8641,134,5554,65445,7290
2,125,Score,37083,27,8641,263,5554,65864,7290
0,125,Score,37083,7,8641,0,5554,66971,7290
2,125,Score,37083,8,8641,0,5554,68625,7290
1,125,Score,37083,13,8641,161,5554,70555,7290
1,125,Score,37083,10,8641,0,5554,70700,7290
6,125,Score,37083,10,8641,0,5554,71262,7290
7,125,Score,37083,9,8641,0,5554,76684,7290
10,125,Score,37083,13,8641,1386,5554,78264,7290
6,125,Score,37083,12,8641,0,5554,78366,7290
0,125,Score,37083,7,8641,0,5554,78665,7290
10,125,Score,37083,28,8641,0,5554,78830,7290
2,125,Score,37083,9,8641,0,5554,79290,7290
0,125,Score,37083,9,8641,0,5554,80198,7290
2,125,Score,37083,7,8641,368,5554,82556,7290
10,125,Score,37083,8,8641,265,5554,82608,7290
5,125,Score,37083,21,8641,0,5554,82965,7290
4,125,Score,37083,15,8641,0,5554,84316,7290
0,125,Score,37083,17,8641,115,5554,85914,7290
2,125,Score,37083,8,8641,0,5554,86375,7290
2,125,Score,37083,12,8641,55,5554,87706,7290
7,125,Score,37083,9,8641,398,5554,87859,7290
4,125,Score,37083,12,8641,0,5554,89034,7290
0,125,Score,37083,10,8641,57,5554,89296,7290
0,125,Score,37083,13,8641,0,5554,89415,7290
6,125,Score,37083,9,8641,289,5554,89794,7290
7,125,Score,37083,8,8641,1252,5554,90034,7290
2,125,Score,37083,7,8641,0,5554,90075,7290
4,125,Score,37083,11,8641,0,5554,91881,7290
0,125,Score,37083,9,8641,0,5554,92087,7290
1,125,Score,37083,12,8641,140,5554,93465,7290
5,125,Score,37083,9,8641,0,5554,94079,7290
4,125,Score,37083,11,8641,0,5554,94138,7290
2,125,Score,37083,10,8641,144,5554,96485,7290
4,125,Score,37083,7,8641,0,5554,99408,7290
0,125,Score,37083,8,8641,287,5554,99646,7290
0,125,Score,37083,9,8641,520,5554,100383,7290
2,125,Score,37083,8,8641,183,5554,102737,7290
0,125,Score,37083,14,8641,0,5554,103159,7290
6,125,Score,37083,10,8641,0,5554,104338,7290
0,125,Score,37083,7,8641,0,5554,105828,7290
1,125,Score,37083,13,8641,116,5554,114664,7290
7,0,Score,164,11,100,150,10,41443,7291
7,1,Score,208,21,2,0,7,33078,7292
0,0,Score,66,12,0,0,6,18178,7308
0,0,Score,153,7,9,257,20,31459,7329
2,0,Score,148,9,8,523,27,18833,7334
0,0,Score,376,7,4,0,22,26607,7336
0,0,Score,330,10,26,312,59,18375,7339
10,0,Score,130,7,13,458,15,76962,7344
0,1,Score,3101,7,46,0,125,18338,7365
0,1,Score,3101,7,46,0,125,18899,7365
3,1,Score,3101,7,46,159,125,19527,7365
2,1,Score,3101,8,46,381,125,20928,7365
0,1,Score,3101,9,46,0,125,23354,7365
0,1,Score,3101,8,46,217,125,23371,7365
0,1,Score,3101,7,46,0,125,23373,7365
0,1,Score,3101,11,46,2918,125,23388,7365
1,1,Score,3101,19,46,0,125,23391,7365
2,1,Score,3101,7,46,173,125,23422,7365
5,1,Score,3101,7,46,725,125,23434,7365
3,1,Score,3101,11,46,291,125,23437,7365
1,1,Score,3101,9,46,0,125,23471,7365
3,1,Score,3101,11,46,2232,125,23473,7365
3,1,Score,3101,8,46,104,125,23480,7365
0,1,Score,3101,7,46,443,125,23482,7365
3,1,Score,3101,14,46,0,125,23492,7365
2,1,Score,3101,13,46,434,125,23497,7365
0,1,Score,3101,7,46,556,125,109183,7365
2,0,Score,163,10,0,543,15,18433,7395
5,3,Score,607,7,64,179,70,18563,7397
2,3,Score,607,10,64,265,70,104040,7397
1,0,Score,131,11,0,0,6,18765,7398
0,0,Score,583,12,84,200,66,19224,7411
2,0,Score,583,8,84,0,66,22085,7411
3,0,Score,583,8,84,0,66,22239,7411
0,0,Score,173,12,3,221,9,18707,7417
5,0,Score,188,7,59,35,15,24300,7420
5,0,Score,111,9,6,0,17,18538,7421
0,1,Score,700,10,10,0,29,23451,7425
2,1,Score,700,15,10,759,29,23491,7425
0,1,Score,700,13,10,37,29,23509,7425
3,0,Score,173,14,6,0,12,18590,7450
0,0,Score,46,9,0,0,13,18603,7456
8,0,Score,196,9,4,741,11,18606,7459
0,0,Score,113,19,0,0,10,22804,7471
4,0,Score,56,10,0,115,2,18638,7474
3,0,Score,128,7,0,1577,20,18750,7480
3,0,Score,128,7,0,319,20,19006,7480
0,3,Score,283,7,48,0,57,74286,7482
0,1,Score,1061,10,127,987,102,37398,7486
4,1,Score,1061,14,127,0,102,48254,7486
1,1,Score,1061,8,127,49,102,48634,7486
2,1,Score,1061,11,127,0,102,48770,7486
2,0,Score,56,11,0,0,7,18687,7490
2,0,Score,1668,30,0,178,170,19994,7497
2,0,Score,1668,7,0,0,170,20801,7497
0,0,Score,1668,11,0,0,170,21307,7497
0,0,Score,1668,11,0,554,170,23192,7497
0,0,Score,1668,18,0,0,170,23786,7497
2,1,Score,410,7,104,856,15,18732,7515
1,0,Score,1,-3,0,0,1,18747,7522
3,0,Score,381,13,22,0,9,21105,7529
0,0,Score,140,8,4,2078,7,24242,7534
3,0,Score,6,10,0,0,3,18771,7535
0,0,Score,170,10,3,0,14,18774,7536
4,0,Score,152,7,8,496,45,25209,7546
8,0,Score,152,10,8,0,45,25464,7546
3,11,Score,11520,9,460,0,1101,19012,7555
2,11,Score,11520,8,460,0,1101,19025,7555
2,11,Score,11520,7,460,0,1101,19266,7555
1,11,Score,11520,7,460,144,1101,19400,7555
1,11,Score,11520,14,460,0,1101,19614,7555
3,11,Score,11520,8,460,0,1101,19643,7555
5,11,Score,11520,15,460,209,1101,19682,7555
5,11,Score,11520,15,460,220,1101,19777,7555
3,11,Score,11520,7,460,0,1101,20394,7555
0,11,Score,11520,9,460,182,1101,20451,7555
0,11,Score,11520,10,460,0,1101,20515,7555
8,11,Score,11520,43,460,0,1101,20561,7555
6,11,Score,11520,7,460,194,1101,20880,7555
7,11,Score,11520,12,460,36,1101,21740,7555
0,11,Score,11520,7,460,729,1101,22467,7555
3,11,Score,11520,13,460,0,1101,22681,7555
3,11,Score,11520,7,460,136,1101,26706,7555
4,11,Score,11520,10,460,473,1101,28621,7555
2,11,Score,11520,13,460,304,1101,28646,7555
0,11,Score,11520,10,460,16604,1101,29164,7555
3,11,Score,11520,12,460,0,1101,29346,7555
6,11,Score,11520,9,460,0,1101,29945,7555
1,11,Score,11520,11,460,265,1101,30143,7555
0,11,Score,11520,7,460,0,1101,30459,7555
0,11,Score,11520,7,460,0,1101,30882,7555
4,11,Score,11520,8,460,23,1101,32289,7555
7,11,Score,11520,9,460,1534,1101,32745,7555
2,11,Score,11520,8,460,0,1101,33569,7555
1,11,Score,11520,7,460,249,1101,34810,7555
3,11,Score,11520,7,460,0,1101,44627,7555
2,11,Score,11520,8,460,95,1101,45016,7555
0,11,Score,11520,14,460,143,1101,71256,7555
0,11,Score,11520,19,460,0,1101,74569,7555
4,11,Score,11520,8,460,666,1101,78884,7555
1,11,Score,11520,11,460,1411,1101,81977,7555
0,0,Score,397,9,29,0,45,32310,7556
1,0,Score,126,11,1,62,11,31232,7557
0,0,Score,101,20,0,0,4,18891,7588
1,0,Score,76,15,0,337,6,18896,7590
1,2,Score,397,14,10,158,27,19893,7591
3,0,Score,111,8,0,0,9,18905,7594
0,0,Score,55,8,2,0,10,18917,7600
1,0,Score,43,8,1,0,1,18923,7601
8,0,Score,6,9,0,0,11,21486,7608
0,4,Score,639,11,49,254,151,67443,7616
2,4,Score,604,28,84,45,56,794,7620
0,4,Score,604,7,84,0,56,77286,7620
2,0,Score,71,7,0,0,3,18998,7630
0,0,Score,498,8,17,0,27,19026,7644
0,0,Score,498,7,17,0,27,19631,7644
0,0,Score,498,9,17,0,27,51275,7644
0,0,Score,661,26,1,0,74,19051,7647
0,0,Score,661,26,1,123,74,19053,7647
0,0,Score,41,8,0,144,1,19044,7648
6,0,Score,227,13,5,481,14,30064,7667
0,0,Score,126,10,1,104,6,19126,7681
3,0,Score,126,15,1,0,6,25109,7681
1,5,Score,215,8,44,0,18,67918,7706
0,2,Score,1178,7,60,0,47,23355,7733
